keyword,category,title,final_price,rating,reviews,platform,delivery,currency,is_emi,link,brand,visibility_score,price_range,rating_category,review_category,top_10,value_score
office chair ergonomic,office equipments,LG office chair ergonomic Model 518 ,37579.0,3.0,2735.0,Amazon,2 Days,UNKNOWN,False,,LG,4.965700911496977,High,Medium,High,True,0.21834003033609198
men running shoes,fashion,Boat men running shoes Model 196,6965.0,4.7,281.0,Amazon,Free Delivery,UNKNOWN,False,,Boat,5.076762828375245,High,High,Medium,True,0.18961952620244077
power bank fast charging,other,LG power bank fast charging Model 926,5841.0,3.5,1593.0,Croma,5 Days,UNKNOWN,False,,LG,5.049600743740065,High,Medium,High,True,0.9545454545454546
power bank fast charging,other,Samsung power bank fast charging Model 204,35892.0,4.0,4811.0,Amazon,2 Days,UNKNOWN,False,,Samsung,5.791547230837828,High,Medium,High,True,0.5361640476986516
men running shoes,fashion,Boat men running shoes Model 488,34899.0,4.3,2120.0,Amazon,5 Days,UNKNOWN,False,,Boat,5.643857181825872,High,High,High,True,0.26121092294908166
air fryer india,other,Philips air fryer India Model 777,24223.0,2.9,2765.0,Reliance Digital,5 Days,UNKNOWN,False,,Philips,4.9100630048898815,High,Medium,High,True,0.33102836147463155
air fryer india,other,LG air fryer India Model 328,999.0,3.9,2799.0,Reliance Digital,5 Days,UNKNOWN,False,,LG,5.514949878465318,Medium,Medium,High,True,10.927027027027027
microwave oven convection,other,LG microwave oven convection Model 465,35692.0,3.1,560.0,Flipkart,2 Days,UNKNOWN,False,,LG,4.3918883622090785,High,Medium,Medium,True,0.048638350330606296
men running shoes,fashion,Philips men running shoes Model 921,6136.0,,3343.0,Croma,Free Delivery,UNKNOWN,False,,Philips,,High,,High,False,
men running shoes,fashion,Sony men running shoes Model 459,42264.0,3.5,3067.0,Flipkart,2 Days,UNKNOWN,False,,Sony,5.311512464994859,High,Medium,High,True,0.25398684459587356
office chair ergonomic,office equipments,Puma office chair ergonomic Model 906,23890.0,,2464.0,Reliance Digital,2 Days,UNKNOWN,False,,Puma,,High,,High,False,
power bank fast charging,other,Puma power bank fast charging Model 949,87970.0,4.8,1988.0,Amazon,Free Delivery,UNKNOWN,False,,Puma,5.918154911541589,High,High,High,True,0.10847334318517676
men running shoes,fashion,HP men running shoes Model 911,9329.0,4.5,418.0,Amazon,5 Days,UNKNOWN,False,,HP,5.115148367968855,High,High,Medium,True,0.20162932790224034
air fryer india,other,HP air fryer India Model 837,20648.0,,866.0,Reliance Digital,5 Days,UNKNOWN,False,,HP,,High,,Medium,False,
power bank fast charging,other,LG power bank fast charging Model 340 ,40436.0,,4359.0,Reliance Digital,2 Days,UNKNOWN,False,,LG,,High,,High,False,
microwave oven convection,other,Nike microwave oven convection Model 856,27091.0,4.1,277.0,Croma,5 Days,UNKNOWN,False,,Nike,4.711048445476255,High,High,Medium,True,0.041921671403787227
men running shoes,fashion,Boat men running shoes Model 803,20987.0,4.5,3826.0,Flipkart,2 Days,UNKNOWN,False,,Boat,5.999934594170281,High,High,High,True,0.8203649878496212
office chair ergonomic,office equipments,Nike office chair ergonomic Model 698,18380.0,3.1,1698.0,Reliance Digital,Free Delivery,UNKNOWN,False,,Nike,4.8351180486687735,High,Medium,High,True,0.2863873775843308
office chair ergonomic,office equipments,Dell office chair ergonomic Model 875,32126.0,3.2,3250.0,Reliance Digital,5 Days,UNKNOWN,False,,Dell,5.154687168121562,High,Medium,High,True,0.32372533150719046
air fryer india,other,Philips air fryer India Model 596,21238.0,4.8,2607.0,Flipkart,Free Delivery,UNKNOWN,False,,Philips,6.026535569218618,High,High,High,True,0.5892080233543648
office chair ergonomic,office equipments,HP office chair ergonomic Model 303,1279.0,4.9,4932.0,Amazon,2 Days,UNKNOWN,False,,HP,6.341481040493496,Medium,High,High,True,18.895074276778736
office chair ergonomic,office equipments,Philips office chair ergonomic Model 477 ,10866.0,,4350.0,Croma,5 Days,UNKNOWN,False,,Philips,,High,,High,False,
power bank fast charging,other,Philips power bank fast charging Model 642,28225.0,4.6,2579.0,Reliance Digital,2 Days,UNKNOWN,False,,Philips,5.902217871166265,High,High,High,True,0.42031532329495125
air fryer india,other,Nike air fryer India Model 718,29744.0,4.3,767.0,Croma,5 Days,UNKNOWN,False,,Nike,5.237515893259069,High,High,Medium,True,0.11088286713286713
men running shoes,fashion,Puma men running shoes Model 786,46190.0,4.4,4850.0,Reliance Digital,2 Days,UNKNOWN,False,,Puma,6.034776059298087,High,High,High,True,0.46200476293570036
power bank fast charging,other,Puma power bank fast charging Model 482,45981.0,4.7,4614.0,Croma,Free Delivery,UNKNOWN,False,,Puma,6.194826858774781,High,High,High,True,0.4716252365107327
air fryer india,other,Philips air fryer India Model 969,34115.0,3.7,2589.0,Reliance Digital,2 Days,UNKNOWN,False,,Philips,5.363765261877434,High,Medium,High,True,0.2807943719771362
men running shoes,fashion,Puma men running shoes Model 582,28024.0,,80.0,Flipkart,Free Delivery,UNKNOWN,False,,Puma,,High,,Low,False,
men running shoes,fashion,Puma men running shoes Model 698,10209.0,4.2,1801.0,Reliance Digital,5 Days,UNKNOWN,False,,Puma,5.518660975267313,High,High,High,True,0.7409344695856598
air fryer india,other,Samsung air fryer India Model 828,46174.0,3.8,996.0,Flipkart,2 Days,UNKNOWN,False,,Samsung,5.041900307984735,High,Medium,Medium,True,0.08196820721618227
power bank fast charging,other,Boat power bank fast charging Model 839,14552.0,3.0,3900.0,Amazon,Free Delivery,UNKNOWN,False,,Boat,5.107595283802662,High,Medium,High,True,0.8040131940626718
power bank fast charging,other,Boat power bank fast charging Model 674,37226.0,4.0,240.0,Amazon,Free Delivery,UNKNOWN,False,,Boat,4.593918773396262,High,Medium,Medium,True,0.02578842744318487
microwave oven convection,other,Dell microwave oven convection Model 467,2674.0,4.7,1877.0,Amazon,2 Days,UNKNOWN,False,,Dell,5.835185063907284,High,High,High,True,3.2991398653702317
office chair ergonomic,office equipments,LG office chair ergonomic Model 721,29876.0,4.9,2562.0,Croma,Free Delivery,UNKNOWN,False,,LG,6.079573490545629,High,High,High,True,0.4201968134957826
office chair ergonomic,office equipments,HP office chair ergonomic Model 674,25437.0,3.0,2042.0,Croma,2 Days,UNKNOWN,False,,HP,4.848869837927049,High,Medium,High,True,0.24083028659039982
microwave oven convection,other,Samsung microwave oven convection Model 355,19714.0,2.5,658.0,Amazon,Free Delivery,UNKNOWN,False,,Samsung,4.096289413801003,High,Medium,Medium,True,0.08344323830780156
men running shoes,fashion,HP men running shoes Model 182,47672.0,3.9,,Reliance Digital,2 Days,UNKNOWN,False,,HP,,High,Medium,,True,
men running shoes,fashion,HP men running shoes Model 331,29643.0,4.6,359.0,Reliance Digital,2 Days,UNKNOWN,False,,HP,5.1144416125800625,High,High,Medium,True,0.05570961103801909
office chair ergonomic,office equipments,Boat office chair ergonomic Model 293 ,14351.0,3.9,1098.0,Flipkart,5 Days,UNKNOWN,False,,Boat,5.1408623817614485,High,Medium,High,True,0.29839035607274755
air fryer india,other,Nike air fryer India Model 642,6086.0,,4274.0,Flipkart,5 Days,UNKNOWN,False,,Nike,,High,,High,False,
air fryer india,other,HP air fryer India Model 311,43097.0,3.6,1168.0,Reliance Digital,2 Days,UNKNOWN,False,,HP,4.985561584588828,High,Medium,High,True,0.0975659558669977
office chair ergonomic,office equipments,HP office chair ergonomic Model 929,48052.0,3.8,37.0,Croma,2 Days,UNKNOWN,False,,HP,3.735034463890554,High,Medium,Low,True,0.0029259968367601765
office chair ergonomic,office equipments,Nike office chair ergonomic Model 400 ,14284.0,4.7,1381.0,Croma,Free Delivery,UNKNOWN,False,,Nike,5.7125148017310465,High,High,High,True,0.4544035284234108
men running shoes,fashion,Nike men running shoes Model 617,17198.0,3.8,3865.0,Croma,5 Days,UNKNOWN,False,,Nike,5.58399026390731,High,Medium,High,True,0.8539946505407605
power bank fast charging,other,HP power bank fast charging Model 745,30753.0,4.6,884.0,Reliance Digital,2 Days,UNKNOWN,False,,HP,5.474235058003172,High,High,Medium,True,0.13222775013819787
microwave oven convection,other,LG microwave oven convection Model 103,45883.0,4.5,1488.0,Flipkart,2 Days,UNKNOWN,False,,LG,5.6223440130736035,High,High,High,True,0.14593640346097683
microwave oven convection,other,Nike microwave oven convection Model 484,35539.0,,461.0,Reliance Digital,Free Delivery,UNKNOWN,False,,Nike,,High,,Medium,False,
microwave oven convection,other,Nike microwave oven convection Model 744,14102.0,3.3,355.0,Reliance Digital,Free Delivery,UNKNOWN,False,,Nike,4.329972292340812,High,Medium,Medium,True,0.08307332293291732
power bank fast charging,other,HP power bank fast charging Model 251,29650.0,4.0,2211.0,Amazon,5 Days,UNKNOWN,False,,HP,5.48066094505689,High,Medium,High,True,0.29827993254637436
men running shoes,fashion,Nike men running shoes Model 881,999.0,4.3,3162.0,Amazon,Free Delivery,UNKNOWN,False,,Nike,5.80371048932226,Medium,High,High,True,13.610210210210209
men running shoes,fashion,Philips men running shoes Model 830,37227.0,3.2,2415.0,Flipkart,Free Delivery,UNKNOWN,False,,Philips,5.035947423621883,High,Medium,High,True,0.20759126440486744
men running shoes,fashion,Sony men running shoes Model 146,15396.0,4.5,1884.0,Flipkart,5 Days,UNKNOWN,False,,Sony,5.716673239952844,High,High,High,True,0.5506625097427903
power bank fast charging,other,Puma power bank fast charging Model 127,10720.0,4.3,629.0,Reliance Digital,Free Delivery,UNKNOWN,False,,Puma,5.158287927754231,High,High,Medium,True,0.2523041044776119
men running shoes,fashion,Samsung men running shoes Model 413,14199.0,3.9,4628.0,Reliance Digital,Free Delivery,UNKNOWN,False,,Samsung,5.716038456412509,High,Medium,High,True,1.2711599408409044
air fryer india,other,Samsung air fryer India Model 611,3868.0,2.7,4042.0,Croma,2 Days,UNKNOWN,False,,Samsung,4.941896907856309,High,Medium,High,True,2.821458117890383
power bank fast charging,other,LG power bank fast charging Model 130,49897.0,3.0,2424.0,Reliance Digital,5 Days,UNKNOWN,False,,LG,4.917434721348633,High,Medium,High,True,0.14574022486321822
office chair ergonomic,office equipments,Boat office chair ergonomic Model 306,33632.0,3.7,803.0,Reliance Digital,2 Days,UNKNOWN,False,,Boat,4.895839707671588,High,Medium,Medium,True,0.08834146051379639
microwave oven convection,other,Boat microwave oven convection Model 962,13198.0,4.3,3270.0,Amazon,2 Days,UNKNOWN,False,,Boat,5.8171404110153535,High,High,High,True,1.0653886952568572
microwave oven convection,other,Puma microwave oven convection Model 409,19446.0,,2308.0,Croma,2 Days,UNKNOWN,False,,Puma,,High,,High,False,
air fryer india,other,HP air fryer India Model 794,27642.0,4.9,22.0,Reliance Digital,5 Days,UNKNOWN,False,,HP,4.19419768637166,High,High,Low,True,0.0038998625280370455
power bank fast charging,other,Boat power bank fast charging Model 410,7209.0,3.8,4713.0,Flipkart,Free Delivery,UNKNOWN,False,,Boat,5.66331683339843,High,Medium,High,True,2.484311277569704
microwave oven convection,other,Boat microwave oven convection Model 217,4482.0,3.2,779.0,Croma,2 Days,UNKNOWN,False,,Boat,4.583717567873455,High,Medium,Medium,True,0.5561802766622044
power bank fast charging,other,LG power bank fast charging Model 610,32170.0,3.4,852.0,Reliance Digital,Free Delivery,UNKNOWN,False,,LG,4.739503818996672,High,Medium,Medium,True,0.09004662729250854
power bank fast charging,other,Samsung power bank fast charging Model 384 ,11076.0,4.4,2498.0,Amazon,Free Delivery,UNKNOWN,False,,Samsung,5.769458372333981,High,High,High,True,0.9923438064283135
air fryer india,other,Puma air fryer India Model 890,22607.0,3.3,2977.0,Reliance Digital,2 Days,UNKNOWN,False,,Puma,5.179602885297582,High,Medium,High,True,0.43456009200690054
microwave oven convection,other,HP microwave oven convection Model 255,150250.0,4.8,644.0,Reliance Digital,Free Delivery,UNKNOWN,False,,HP,5.467700126718309,High,High,Medium,True,0.020573710482529116
men running shoes,fashion,Nike men running shoes Model 445,6514.0,3.1,3970.0,Amazon,Free Delivery,UNKNOWN,False,,Nike,5.1747092924525,High,Medium,High,True,1.8893153208474056
power bank fast charging,other,Puma power bank fast charging Model 391 ,21690.0,3.2,3331.0,Flipkart,2 Days,UNKNOWN,False,,Puma,5.164531201314693,High,Medium,High,True,0.4914338404794837
office chair ergonomic,office equipments,LG office chair ergonomic Model 994,13287.0,4.6,414.0,Croma,Free Delivery,UNKNOWN,False,,LG,5.171311408092279,High,High,Medium,True,0.1433280650259652
microwave oven convection,other,Sony microwave oven convection Model 718,999.0,4.0,1163.0,Croma,5 Days,UNKNOWN,False,,Sony,5.223847051316554,Medium,Medium,High,True,4.656656656656657
men running shoes,fashion,HP men running shoes Model 483 ,498050.0,3.3,4703.0,Amazon,2 Days,UNKNOWN,False,,HP,5.362467395831385,High,Medium,High,True,0.031161329183816887
men running shoes,fashion,Boat men running shoes Model 963,1439.0,3.7,2268.0,Reliance Digital,Free Delivery,UNKNOWN,False,,Boat,5.3108377939119364,Medium,Medium,High,True,5.831549687282836
air fryer india,other,Sony air fryer India Model 556,4039.0,3.1,2150.0,Amazon,5 Days,UNKNOWN,False,,Sony,4.9294752517070926,High,Medium,High,True,1.650160930923496
microwave oven convection,other,Nike microwave oven convection Model 557,26380.0,4.7,3235.0,Flipkart,Free Delivery,UNKNOWN,False,,Nike,6.052837311271353,High,High,High,True,0.5763646702047005
microwave oven convection,other,HP microwave oven convection Model 907,38823.0,3.2,214.0,Croma,2 Days,UNKNOWN,False,,HP,4.068255211251065,High,Medium,Medium,True,0.017639028410993483
air fryer india,other,Nike air fryer India Model 938,6967.0,2.7,2732.0,Reliance Digital,5 Days,UNKNOWN,False,,Nike,4.785262074371228,High,Medium,High,True,1.0587627386249463
office chair ergonomic,office equipments,LG office chair ergonomic Model 506,41093.0,3.2,3648.0,Flipkart,5 Days,UNKNOWN,False,,LG,5.2008833745745795,High,Medium,High,True,0.28407758012313533
men running shoes,fashion,Nike men running shoes Model 469 ,8496.0,4.5,969.0,Croma,2 Days,UNKNOWN,False,,Nike,5.450918428598971,High,High,Medium,True,0.5132415254237288
air fryer india,other,HP air fryer India Model 735,6304.0,3.9,3336.0,Amazon,5 Days,UNKNOWN,False,,HP,5.58513099150055,High,Medium,High,True,2.0638324873096447
men running shoes,fashion,Samsung men running shoes Model 267,27684.0,4.4,2165.0,Flipkart,5 Days,UNKNOWN,False,,Samsung,5.712254971024375,High,High,High,True,0.3440976737465684
men running shoes,fashion,LG men running shoes Model 927,10893.0,,3220.0,Flipkart,Free Delivery,UNKNOWN,False,,LG,,High,,High,False,
air fryer india,other,Boat air fryer India Model 822,317150.0,,912.0,Reliance Digital,2 Days,UNKNOWN,False,,Boat,,High,,Medium,False,
power bank fast charging,other,Boat power bank fast charging Model 237 ,40605.0,4.1,4794.0,Reliance Digital,Free Delivery,UNKNOWN,False,,Boat,5.850131594927015,High,High,High,True,0.48406353897303284
men running shoes,fashion,Samsung men running shoes Model 400,49074.0,3.4,3514.0,Reliance Digital,2 Days,UNKNOWN,False,,Samsung,5.305917921697906,High,Medium,High,True,0.24346089579003138
air fryer india,other,Sony air fryer India Model 728,40235.0,4.9,1832.0,Croma,Free Delivery,UNKNOWN,False,,Sony,5.945483699135882,High,High,High,True,0.22310923325462909
office chair ergonomic,office equipments,Boat office chair ergonomic Model 324,455330.0,4.1,3258.0,Amazon,Free Delivery,UNKNOWN,False,,Boat,5.695670271535024,High,High,High,True,0.02933652515757802
microwave oven convection,other,Puma microwave oven convection Model 672,32574.0,,4159.0,Reliance Digital,2 Days,UNKNOWN,False,,Puma,,High,,High,False,
office chair ergonomic,office equipments,LG office chair ergonomic Model 906,47981.0,,4032.0,Flipkart,5 Days,UNKNOWN,False,,LG,,High,,High,False,
air fryer india,other,Nike air fryer India Model 478 ,18795.0,4.7,4940.0,Reliance Digital,Free Delivery,UNKNOWN,False,,Nike,6.2221292075383,High,High,High,True,1.2353285448257516
office chair ergonomic,office equipments,Puma office chair ergonomic Model 268,19653.0,,2571.0,Amazon,5 Days,UNKNOWN,False,,Puma,,High,,High,False,
microwave oven convection,other,Philips microwave oven convection Model 749,12002.0,4.2,1195.0,Flipkart,2 Days,UNKNOWN,False,,Philips,5.354695173804231,High,High,High,True,0.4181803032827862
microwave oven convection,other,Puma microwave oven convection Model 481,35873.0,3.1,4742.0,Amazon,5 Days,UNKNOWN,False,,Puma,5.245770050351033,High,Medium,High,True,0.4097845176037689
power bank fast charging,other,LG power bank fast charging Model 622,13442.0,4.9,2243.0,Amazon,5 Days,UNKNOWN,False,,LG,6.026406106657035,High,High,High,True,0.817638744234489
microwave oven convection,other,LG microwave oven convection Model 140,48117.0,2.7,1141.0,Flipkart,5 Days,UNKNOWN,False,,LG,4.436214556086383,High,Medium,High,True,0.06402518860278072
air fryer india,other,Philips air fryer India Model 646,11773.0,4.6,2746.0,Croma,Free Delivery,UNKNOWN,False,,Philips,5.92730587443811,High,High,High,True,1.0729295846428266
